Date,Value_avg_temp,Anomaly_avg_temp,Value_max_temp,Anomaly_max_temp,Max_Temp,Anomaly_x,Precipitation,Anomaly_y,PDSI,Anomaly
1970-01-01 00:00:00.000197202,33.55,-0.27,45.25,0.43,21.83,-0.99,2.12,1.62,1.8,-0.33
1970-01-01 00:00:00.000197203,44.04,2.54,56.66,3.65,31.42,1.43,1.24,0.87,2.13,-0.38
1970-01-01 00:00:00.000197204,50.81,-0.24,63.46,-0.02,38.14,-0.47,0.95,0.63,2.26,-0.26
1970-01-01 00:00:00.000197205,60.53,0.33,73.44,0.48,47.59,0.15,0.88,0.54,2.95,0.04
1970-01-01 00:00:00.000197206,68.22,-0.27,81.07,-0.27,55.33,-0.29,1.06,0.77,3.1,0.17
1970-01-01 00:00:00.000197207,72.18,-1.43,84.94,-1.74,59.4,-1.14,1.41,1.03,2.93,0.15
1970-01-01 00:00:00.000197208,71.67,-0.43,84.4,-0.74,58.95,-0.11,1.57,1.12,2.64,0.02
1970-01-01 00:00:00.000197209,64.44,-0.42,76.62,-1.19,52.23,0.33,1.76,1.31,2.74,0.25
1970-01-01 00:00:00.000197210,52.29,-1.82,63.41,-3.39,41.14,-0.27,2.35,1.92,2.75,0.59
1970-01-01 00:00:00.000197211,38.93,-2.76,47.41,-5.3,30.45,-0.23,3.34,2.92,3.05,0.82
1970-01-01 00:00:00.000197212,29.86,-2.82,39.4,-3.36,20.34,-2.26,4.52,4.09,3.02,0.67
1970-01-01 00:00:00.000197301,29.59,-0.53,39.34,-1.15,19.83,0.08,4.86,4.38,2.48,0.17
1970-01-01 00:00:00.000197302,33.58,-0.24,44.04,-0.78,23.13,0.31,4.39,3.89,1.96,-0.17
1970-01-01 00:00:00.000197303,44.29,2.79,54.27,1.26,34.32,4.33,5.18,4.81,4.0,1.49
1970-01-01 00:00:00.000197304,48.83,-2.22,60.24,-3.24,37.42,-1.19,5.74,5.42,3.33,0.81
1970-01-01 00:00:00.000197305,59.23,-0.97,72.21,-0.75,46.26,-1.18,5.42,5.08,3.03,0.12
1970-01-01 00:00:00.000197306,68.95,0.46,81.82,0.48,56.07,0.45,5.02,4.73,3.05,0.12
1970-01-01 00:00:00.000197307,73.26,-0.35,86.18,-0.5,60.31,-0.23,4.94,4.56,2.96,0.18
1970-01-01 00:00:00.000197308,72.61,0.51,85.71,0.57,59.47,0.41,3.99,3.54,2.06,-0.56
1970-01-01 00:00:00.000197309,64.4,-0.46,76.35,-1.46,52.45,0.55,4.59,4.14,3.46,0.97
1970-01-01 00:00:00.000197310,56.07,1.96,68.83,2.03,43.3,1.89,4.19,3.76,2.37,0.21
1970-01-01 00:00:00.000197311,42.93,1.24,53.02,0.31,32.83,2.15,4.57,4.15,3.17,0.94
1970-01-01 00:00:00.000197312,33.71,1.03,43.77,1.01,23.63,1.03,5.15,4.72,3.09,0.74
1970-01-01 00:00:00.000197401,31.01,0.89,40.69,0.2,21.31,1.56,5.96,5.48,3.15,0.84
1970-01-01 00:00:00.000197402,34.74,0.92,46.76,1.94,22.71,-0.11,5.07,4.57,1.68,-0.45
1970-01-01 00:00:00.000197403,44.38,2.88,55.92,2.91,32.85,2.86,4.37,4.0,2.63,0.12
1970-01-01 00:00:00.000197404,51.55,0.5,64.29,0.81,38.8,0.19,3.94,3.62,2.55,0.03
1970-01-01 00:00:00.000197405,60.37,0.17,72.9,-0.06,47.86,0.42,3.7,3.36,3.07,0.16
1970-01-01 00:00:00.000197406,68.49,0.0,82.15,0.81,54.82,-0.8,3.12,2.83,2.64,-0.29
1970-01-01 00:00:00.000197407,74.08,0.47,87.49,0.81,60.67,0.13,2.23,1.85,2.14,-0.64
1970-01-01 00:00:00.000197408,70.3,-1.8,83.03,-2.11,57.58,-1.48,2.93,2.48,3.43,0.81
1970-01-01 00:00:00.000197409,62.31,-2.55,75.36,-2.45,49.24,-2.66,3.13,2.68,2.72,0.23
1970-01-01 00:00:00.000197410,53.89,-0.22,66.96,0.16,40.8,-0.61,2.76,2.33,2.01,-0.15
1970-01-01 00:00:00.000197411,42.39,0.7,52.95,0.24,31.82,1.14,2.36,1.94,2.18,-0.05
1970-01-01 00:00:00.000197412,33.66,0.98,43.3,0.54,24.03,1.43,2.11,1.68,2.42,0.07
1970-01-01 00:00:00.000197501,32.34,2.22,42.87,2.38,21.81,2.06,2.24,1.76,2.61,0.3
1970-01-01 00:00:00.000197502,32.76,-1.06,43.07,-1.75,22.44,-0.38,2.69,2.19,2.61,0.48
1970-01-01 00:00:00.000197503,38.7,-2.8,49.5,-3.51,27.9,-2.09,3.55,3.18,3.4,0.89
1970-01-01 00:00:00.000197504,46.85,-4.2,58.08,-5.4,35.62,-2.99,3.86,3.54,2.67,0.15
1970-01-01 00:00:00.000197505,60.35,0.15,72.93,-0.03,47.79,0.35,3.82,3.48,3.28,0.37
1970-01-01 00:00:00.000197506,67.51,-0.98,79.88,-1.46,55.15,-0.47,3.99,3.7,3.31,0.38
1970-01-01 00:00:00.000197507,73.56,-0.05,86.13,-0.55,60.98,0.44,4.2,3.82,2.97,0.19
1970-01-01 00:00:00.000197508,71.53,-0.57,84.25,-0.89,58.78,-0.28,4.37,3.92,2.83,0.21
1970-01-01 00:00:00.000197509,62.89,-1.97,75.78,-2.03,50.02,-1.88,4.37,3.92,2.66,0.17
1970-01-01 00:00:00.000197510,54.63,0.52,67.57,0.77,41.68,0.27,4.11,3.68,2.3,0.14
1970-01-01 00:00:00.000197511,42.6,0.91,54.19,1.48,31.03,0.35,3.86,3.44,2.28,0.05
1970-01-01 00:00:00.000197512,34.29,1.61,44.55,1.79,24.01,1.41,3.56,3.13,2.11,-0.24
1970-01-01 00:00:00.000197601,29.93,-0.19,41.47,0.98,18.37,-1.38,-0.1,-0.58,1.76,-0.55
1970-01-01 00:00:00.000197602,39.56,5.74,51.62,6.8,27.5,4.68,-0.44,-0.94,1.89,-0.24
1970-01-01 00:00:00.000197603,42.31,0.81,54.41,1.4,30.22,0.23,-0.43,-0.8,2.57,0.06
1970-01-01 00:00:00.000197604,51.85,0.8,64.58,1.1,39.11,0.5,-0.65,-0.97,2.29,-0.23
1970-01-01 00:00:00.000197605,59.04,-1.16,72.25,-0.71,45.84,-1.6,-0.38,-0.72,2.93,0.02
1970-01-01 00:00:00.000197606,67.8,-0.69,80.94,-0.4,54.66,-0.96,-0.34,-0.63,2.77,-0.16
1970-01-01 00:00:00.000197607,72.9,-0.71,85.86,-0.82,59.95,-0.59,-0.09,-0.47,2.74,-0.04
1970-01-01 00:00:00.000197608,70.66,-1.44,83.97,-1.17,57.34,-1.72,-0.49,-0.94,2.0,-0.62
1970-01-01 00:00:00.000197609,64.18,-0.68,77.2,-0.61,51.19,-0.71,0.05,-0.4,2.45,-0.04
1970-01-01 00:00:00.000197610,50.0,-4.11,62.76,-4.04,37.22,-4.19,0.7,0.27,2.44,0.28
1970-01-01 00:00:00.000197611,38.48,-3.21,50.59,-2.12,26.38,-4.3,-0.63,-1.05,1.11,-1.12
1970-01-01 00:00:00.000197612,30.92,-1.76,43.16,0.4,18.68,-3.92,-1.42,-1.85,1.36,-0.99
1970-01-01 00:00:00.000197701,23.09,-7.03,33.66,-6.83,12.52,-7.23,-2.31,-2.79,1.58,-0.73
1970-01-01 00:00:00.000197702,36.03,2.21,48.51,3.69,23.56,0.74,-3.34,-3.84,1.23,-0.9
1970-01-01 00:00:00.000197703,43.18,1.68,54.97,1.96,31.37,1.38,-2.57,-2.94,3.1,0.59
1970-01-01 00:00:00.000197704,54.07,3.02,67.59,4.11,40.57,1.96,-2.85,-3.17,2.27,-0.25
1970-01-01 00:00:00.000197705,61.66,1.46,74.1,1.14,49.23,1.79,-2.94,-3.28,2.67,-0.24
1970-01-01 00:00:00.000197706,70.34,1.85,83.55,2.21,57.11,1.49,-3.21,-3.5,2.49,-0.44
1970-01-01 00:00:00.000197707,74.43,0.82,87.49,0.81,61.36,0.82,-3.46,-3.84,2.56,-0.22
1970-01-01 00:00:00.000197708,71.78,-0.32,84.02,-1.12,59.54,0.48,0.81,0.36,3.55,0.93
1970-01-01 00:00:00.000197709,65.93,1.07,77.77,-0.04,54.07,2.17,1.32,0.87,3.22,0.73
1970-01-01 00:00:00.000197710,53.98,-0.13,66.69,-0.11,41.27,-0.14,1.27,0.84,2.19,0.03
1970-01-01 00:00:00.000197711,42.87,1.18,53.38,0.67,32.34,1.66,1.58,1.16,2.86,0.63
1970-01-01 00:00:00.000197712,33.28,0.6,43.25,0.49,23.31,0.71,1.91,1.48,2.72,0.37
1970-01-01 00:00:00.000197801,25.86,-4.26,34.84,-5.65,16.86,-2.89,2.95,2.47,3.18,0.87
1970-01-01 00:00:00.000197802,27.99,-5.83,37.83,-6.99,18.14,-4.68,2.54,2.04,1.77,-0.36
1970-01-01 00:00:00.000197803,41.31,-0.19,52.7,-0.31,29.89,-0.1,2.02,1.65,2.26,-0.25
1970-01-01 00:00:00.000197804,51.58,0.53,63.41,-0.07,39.76,1.15,1.82,1.5,2.54,0.02
1970-01-01 00:00:00.000197805,59.74,-0.46,71.87,-1.09,47.61,0.17,2.41,2.07,3.64,0.73
1970-01-01 00:00:00.000197806,68.94,0.45,82.09,0.75,55.76,0.14,-0.32,-0.61,2.55,-0.38
1970-01-01 00:00:00.000197807,73.8,0.19,86.92,0.24,60.69,0.15,0.07,-0.31,2.75,-0.03
1970-01-01 00:00:00.000197808,71.8,-0.3,84.83,-0.31,58.78,-0.28,0.3,-0.15,2.77,0.15
1970-01-01 00:00:00.000197809,65.84,0.98,78.28,0.47,53.4,1.5,-0.12,-0.57,2.44,-0.05
1970-01-01 00:00:00.000197810,54.41,0.3,68.36,1.56,40.44,-0.97,-1.03,-1.46,1.11,-1.05
1970-01-01 00:00:00.000197811,41.47,-0.22,51.84,-0.87,31.1,0.42,0.15,-0.27,2.6,0.37
1970-01-01 00:00:00.000197812,29.8,-2.88,40.24,-2.52,19.38,-3.22,0.21,-0.22,2.53,0.18
1970-01-01 00:00:00.000197901,21.9,-8.22,31.26,-9.23,12.58,-7.17,1.13,0.65,3.31,1.0
1970-01-01 00:00:00.000197902,28.13,-5.69,38.68,-6.14,17.56,-5.26,1.7,1.2,2.6,0.47
1970-01-01 00:00:00.000197903,42.06,0.56,53.08,0.07,31.06,1.07,1.75,1.38,2.8,0.29
1970-01-01 00:00:00.000197904,50.14,-0.91,61.77,-1.71,38.53,-0.08,2.26,1.94,3.07,0.55
1970-01-01 00:00:00.000197905,59.13,-1.07,71.47,-1.49,46.8,-0.64,2.49,2.15,3.23,0.32
1970-01-01 00:00:00.000197906,67.82,-0.67,81.07,-0.27,54.57,-1.05,2.03,1.74,2.54,-0.39
1970-01-01 00:00:00.000197907,73.13,-0.48,85.77,-0.91,60.49,-0.05,2.53,2.15,3.3,0.52
1970-01-01 00:00:00.000197908,70.97,-1.13,83.26,-1.88,58.66,-0.4,3.05,2.6,2.99,0.37
1970-01-01 00:00:00.000197909,66.09,1.23,79.83,2.02,52.36,0.46,2.74,2.29,2.51,0.02
1970-01-01 00:00:00.000197910,55.26,1.15,68.4,1.6,42.12,0.71,2.48,2.05,2.2,0.04
1970-01-01 00:00:00.000197911,39.94,-1.75,50.83,-1.88,29.03,-1.65,2.51,2.09,2.34,0.11
1970-01-01 00:00:00.000197912,36.03,3.35,47.14,4.38,24.93,2.33,2.05,1.62,1.86,-0.49
1970-01-01 00:00:00.000198001,31.12,1.0,40.37,-0.12,21.85,2.1,2.23,1.75,2.65,0.34
1970-01-01 00:00:00.000198002,32.85,-0.97,43.3,-1.52,22.41,-0.41,2.02,1.52,1.92,-0.21
1970-01-01 00:00:00.000198003,39.36,-2.14,50.4,-2.61,28.31,-1.68,2.88,2.51,3.39,0.88
1970-01-01 00:00:00.000198004,51.44,0.39,64.44,0.96,38.41,-0.2,-0.12,-0.44,2.38,-0.14
1970-01-01 00:00:00.000198005,60.28,0.08,72.73,-0.23,47.79,0.35,0.19,-0.15,3.09,0.18
1970-01-01 00:00:00.000198006,68.74,0.25,82.06,0.72,55.4,-0.22,-0.54,-0.83,2.31,-0.62
1970-01-01 00:00:00.000198007,75.76,2.15,89.53,2.85,61.97,1.43,-1.48,-1.86,1.97,-0.81
1970-01-01 00:00:00.000198008,72.79,0.69,85.8,0.66,59.77,0.71,-1.79,-2.24,2.57,-0.05
1970-01-01 00:00:00.000198009,66.24,1.38,79.11,1.3,53.35,1.45,-1.52,-1.97,2.79,0.3
1970-01-01 00:00:00.000198010,52.59,-1.52,65.68,-1.12,39.51,-1.9,-1.5,-1.93,1.87,-0.29
1970-01-01 00:00:00.000198011,42.31,0.62,53.64,0.93,30.99,0.31,-2.06,-2.48,1.76,-0.47
1970-01-01 00:00:00.000198012,35.19,2.51,46.17,3.41,24.21,1.61,-3.11,-3.54,1.57,-0.78
1970-01-01 00:00:00.000198101,32.41,2.29,43.54,3.05,21.29,1.54,-4.78,-5.26,0.98,-1.33
1970-01-01 00:00:00.000198102,36.59,2.77,48.45,3.63,24.71,1.89,-5.75,-6.25,2.17,0.04
1970-01-01 00:00:00.000198103,42.85,1.35,54.66,1.65,31.05,1.06,-5.84,-6.21,2.21,-0.3
1970-01-01 00:00:00.000198104,55.13,4.08,67.89,4.41,42.37,3.76,-5.99,-6.31,2.19,-0.33
1970-01-01 00:00:00.000198105,58.96,-1.24,71.1,-1.86,46.85,-0.59,0.77,0.43,3.55,0.64
1970-01-01 00:00:00.000198106,69.82,1.33,82.26,0.92,57.36,1.74,1.11,0.82,3.41,0.48
1970-01-01 00:00:00.000198107,73.96,0.35,86.54,-0.14,61.36,0.82,1.62,1.24,3.09,0.31
1970-01-01 00:00:00.000198108,72.1,0.0,84.96,-0.18,59.25,0.19,1.88,1.43,2.76,0.14
1970-01-01 00:00:00.000198109,64.92,0.06,78.08,0.27,51.76,-0.14,1.35,0.9,2.08,-0.41
1970-01-01 00:00:00.000198110,52.32,-1.79,63.68,-3.12,40.95,-0.46,2.29,1.86,3.1,0.94
1970-01-01 00:00:00.000198111,44.74,3.05,56.25,3.54,33.22,2.54,2.02,1.6,2.01,-0.22
1970-01-01 00:00:00.000198112,33.66,0.98,43.45,0.69,23.86,1.26,2.24,1.81,2.41,0.06
1970-01-01 00:00:00.000198201,26.22,-3.9,37.33,-3.16,15.12,-4.63,3.02,2.54,2.84,0.53
1970-01-01 00:00:00.000198202,32.59,-1.23,43.38,-1.44,21.79,-1.03,3.03,2.53,2.23,0.1
1970-01-01 00:00:00.000198203,42.03,0.53,52.83,-0.18,31.21,1.22,2.65,2.28,2.51,0.0
1970-01-01 00:00:00.000198204,48.63,-2.42,60.96,-2.52,36.3,-2.31,2.71,2.39,2.52,0.0
1970-01-01 00:00:00.000198205,60.8,0.6,73.15,0.19,48.43,0.99,2.86,2.52,3.42,0.51
1970-01-01 00:00:00.000198206,66.33,-2.16,78.58,-2.76,54.03,-1.59,3.25,2.96,3.31,0.38
1970-01-01 00:00:00.000198207,73.2,-0.41,85.62,-1.06,60.78,0.24,3.64,3.26,2.95,0.17
1970-01-01 00:00:00.000198208,72.09,-0.01,84.56,-0.58,59.59,0.53,3.57,3.12,2.55,-0.07
1970-01-01 00:00:00.000198209,64.04,-0.82,76.03,-1.78,52.05,0.15,3.33,2.88,2.45,-0.04
1970-01-01 00:00:00.000198210,53.26,-0.85,65.35,-1.45,41.14,-0.27,3.31,2.88,2.33,0.17
1970-01-01 00:00:00.000198211,41.13,-0.56,51.17,-1.54,31.08,0.4,3.87,3.45,2.99,0.76
1970-01-01 00:00:00.000198212,35.82,3.14,45.05,2.29,26.6,4.0,5.15,4.72,3.76,1.41
1970-01-01 00:00:00.000198301,33.12,3.0,42.35,1.86,23.86,4.11,5.1,4.62,2.08,-0.23
1970-01-01 00:00:00.000198302,36.86,3.04,46.53,1.71,27.19,4.37,5.15,4.65,2.68,0.55
1970-01-01 00:00:00.000198303,42.4,0.9,52.03,-0.98,32.76,2.77,5.73,5.36,3.7,1.19
1970-01-01 00:00:00.000198304,47.01,-4.04,58.21,-5.27,35.8,-2.81,6.31,5.99,3.2,0.68
1970-01-01 00:00:00.000198305,57.94,-2.26,70.54,-2.42,45.36,-2.08,6.5,6.16,3.47,0.56
1970-01-01 00:00:00.000198306,67.1,-1.39,79.65,-1.69,54.54,-1.08,6.09,5.8,2.95,0.02
1970-01-01 00:00:00.000198307,73.99,0.38,86.97,0.29,61.0,0.46,5.13,4.75,2.08,-0.7
1970-01-01 00:00:00.000198308,75.06,2.96,87.96,2.82,62.13,3.07,4.0,3.55,2.37,-0.25
1970-01-01 00:00:00.000198309,65.59,0.73,78.73,0.92,52.47,0.57,3.25,2.8,2.26,-0.23
1970-01-01 00:00:00.000198310,55.0,0.89,66.69,-0.11,43.3,1.89,3.24,2.81,2.61,0.45
1970-01-01 00:00:00.000198311,43.03,1.34,52.77,0.06,33.28,2.6,4.25,3.83,3.92,1.69
1970-01-01 00:00:00.000198312,25.47,-7.21,34.43,-8.33,16.52,-6.08,5.32,4.89,3.44,1.09
1970-01-01 00:00:00.000198401,28.83,-1.29,38.97,-1.52,18.72,-1.03,4.69,4.21,1.35,-0.96
1970-01-01 00:00:00.000198402,37.38,3.56,48.85,4.03,25.93,3.11,4.2,3.7,2.11,-0.02
1970-01-01 00:00:00.000198403,40.08,-1.42,50.99,-2.02,29.17,-0.82,4.12,3.75,2.75,0.24
1970-01-01 00:00:00.000198404,49.6,-1.45,61.23,-2.25,37.96,-0.65,4.33,4.01,2.95,0.43
1970-01-01 00:00:00.000198405,60.08,-0.12,72.97,0.01,47.19,-0.25,4.16,3.82,3.15,0.24
1970-01-01 00:00:00.000198406,68.61,0.12,81.14,-0.2,56.08,0.46,3.81,3.52,2.93,0.0
1970-01-01 00:00:00.000198407,73.17,-0.44,86.07,-0.61,60.24,-0.3,3.71,3.33,2.83,0.05
1970-01-01 00:00:00.000198408,73.13,1.03,85.86,0.72,60.4,1.34,3.19,2.74,2.43,-0.19
1970-01-01 00:00:00.000198409,63.14,-1.72,76.01,-1.8,50.25,-1.65,2.49,2.04,1.91,-0.58
1970-01-01 00:00:00.000198410,53.6,-0.51,64.22,-2.58,42.98,1.57,3.65,3.22,3.65,1.49
1970-01-01 00:00:00.000198411,41.54,-0.15,52.25,-0.46,30.83,0.15,4.24,3.82,2.85,0.62
1970-01-01 00:00:00.000198412,34.54,1.86,44.46,1.7,24.64,2.04,4.8,4.37,2.49,0.14
1970-01-01 00:00:00.000198501,26.31,-3.81,36.43,-4.06,16.2,-3.55,4.28,3.8,1.42,-0.89
1970-01-01 00:00:00.000198502,30.87,-2.95,41.68,-3.14,20.03,-2.79,4.05,3.55,2.1,-0.03
1970-01-01 00:00:00.000198503,43.48,1.98,54.93,1.92,32.04,2.05,-0.24,-0.61,2.48,-0.03
1970-01-01 00:00:00.000198504,54.36,3.31,67.42,3.94,41.29,2.68,-1.09,-1.41,1.97,-0.55
1970-01-01 00:00:00.000198505,62.08,1.88,75.16,2.2,48.97,1.53,-1.58,-1.92,2.55,-0.36
1970-01-01 00:00:00.000198506,68.11,-0.38,81.28,-0.06,54.93,-0.69,-1.68,-1.97,2.62,-0.31
1970-01-01 00:00:00.000198507,74.05,0.44,87.33,0.65,60.76,0.22,-1.82,-2.2,2.72,-0.06
1970-01-01 00:00:00.000198508,71.02,-1.08,83.84,-1.3,58.21,-0.85,0.3,-0.15,2.93,0.31
1970-01-01 00:00:00.000198509,62.73,-2.13,74.5,-3.31,50.94,-0.96,0.98,0.53,3.0,0.51
1970-01-01 00:00:00.000198510,54.3,0.19,65.75,-1.05,42.84,1.43,1.82,1.39,3.18,1.02
1970-01-01 00:00:00.000198511,39.51,-2.18,48.79,-3.92,30.22,-0.46,3.22,2.8,3.54,1.31
1970-01-01 00:00:00.000198512,28.81,-3.87,39.47,-3.29,18.14,-4.46,3.33,2.9,1.46,-0.89
1970-01-01 00:00:00.000198601,34.68,4.56,46.04,5.55,23.32,3.57,2.91,2.43,1.45,-0.86
1970-01-01 00:00:00.000198602,35.85,2.03,45.95,1.13,25.75,2.93,3.37,2.87,2.82,0.69
1970-01-01 00:00:00.000198603,46.18,4.68,58.59,5.58,33.78,3.79,1.99,1.62,1.98,-0.53
1970-01-01 00:00:00.000198604,52.86,1.81,65.44,1.96,40.3,1.69,1.36,1.04,2.24,-0.28
1970-01-01 00:00:00.000198605,61.09,0.89,73.72,0.76,48.45,1.01,1.17,0.83,2.95,0.04
1970-01-01 00:00:00.000198606,70.41,1.92,83.16,1.82,57.65,2.03,1.02,0.73,3.03,0.1
1970-01-01 00:00:00.000198607,73.51,-0.1,86.09,-0.59,60.93,0.39,0.91,0.53,2.75,-0.03
1970-01-01 00:00:00.000198608,71.73,-0.37,84.58,-0.56,58.86,-0.2,1.08,0.63,2.82,0.2
1970-01-01 00:00:00.000198609,63.7,-1.16,74.59,-3.22,52.81,0.91,2.18,1.73,3.59,1.1
1970-01-01 00:00:00.000198610,54.01,-0.1,65.59,-1.21,42.42,1.01,2.66,2.23,2.81,0.65
1970-01-01 00:00:00.000198611,41.4,-0.29,51.33,-1.38,31.44,0.76,3.38,2.96,2.94,0.71
1970-01-01 00:00:00.000198612,34.43,1.75,43.72,0.96,25.14,2.54,3.61,3.18,2.0,-0.35
1970-01-01 00:00:00.000198701,31.44,1.32,41.52,1.03,21.36,1.61,3.8,3.32,2.17,-0.14
1970-01-01 00:00:00.000198702,37.38,3.56,47.62,2.8,27.16,4.34,3.62,3.12,2.33,0.2
1970-01-01 00:00:00.000198703,42.57,1.07,53.87,0.86,31.24,1.25,0.04,-0.33,2.67,0.16
1970-01-01 00:00:00.000198704,53.53,2.48,67.66,4.18,39.38,0.77,-1.26,-1.58,1.46,-1.06
1970-01-01 00:00:00.000198705,62.96,2.76,75.36,2.4,50.54,3.1,-1.33,-1.67,3.24,0.33
1970-01-01 00:00:00.000198706,70.25,1.76,83.28,1.94,57.22,1.6,-1.47,-1.76,2.81,-0.12
1970-01-01 00:00:00.000198707,73.27,-0.34,85.82,-0.86,60.69,0.15,-1.48,-1.86,2.83,0.05
1970-01-01 00:00:00.000198708,71.87,-0.23,84.6,-0.54,59.14,0.08,-1.28,-1.73,2.74,0.12
1970-01-01 00:00:00.000198709,65.25,0.39,78.71,0.9,51.78,-0.12,-1.49,-1.94,2.19,-0.3
1970-01-01 00:00:00.000198710,52.95,-1.16,66.9,0.1,39.0,-2.41,-2.12,-2.55,1.15,-1.01
1970-01-01 00:00:00.000198711,43.97,2.28,54.81,2.1,33.13,2.45,-2.03,-2.45,2.55,0.32
1970-01-01 00:00:00.000198712,34.54,1.86,43.92,1.16,25.18,2.58,-1.75,-2.18,2.87,0.52
1970-01-01 00:00:00.000198801,27.79,-2.33,38.14,-2.35,17.44,-2.31,-1.79,-2.27,1.97,-0.34
1970-01-01 00:00:00.000198802,33.69,-0.13,45.64,0.82,21.72,-1.1,-1.99,-2.49,1.52,-0.61
1970-01-01 00:00:00.000198803,42.4,0.9,54.91,1.9,29.89,-0.1,-2.38,-2.75,2.04,-0.47
1970-01-01 00:00:00.000198804,51.82,0.77,65.28,1.8,38.34,-0.27,-2.36,-2.68,2.32,-0.2
1970-01-01 00:00:00.000198805,61.21,1.01,74.95,1.99,47.48,0.04,-3.01,-3.35,2.07,-0.84
1970-01-01 00:00:00.000198806,70.88,2.39,85.03,3.69,56.7,1.08,-4.27,-4.56,1.61,-1.32
1970-01-01 00:00:00.000198807,74.79,1.18,88.18,1.5,61.38,0.84,-4.78,-5.16,2.7,-0.08
1970-01-01 00:00:00.000198808,73.67,1.57,86.86,1.72,60.46,1.4,-4.99,-5.44,2.57,-0.05
1970-01-01 00:00:00.000198809,64.6,-0.26,77.61,-0.2,51.6,-0.3,-4.24,-4.69,2.81,0.32
1970-01-01 00:00:00.000198810,53.96,-0.15,67.01,0.21,40.89,-0.52,-4.47,-4.9,1.43,-0.73
1970-01-01 00:00:00.000198811,43.29,1.6,54.05,1.34,32.52,1.84,-3.67,-4.09,3.17,0.94
1970-01-01 00:00:00.000198812,33.46,0.78,44.51,1.75,22.41,-0.19,-4.01,-4.44,1.69,-0.66
1970-01-01 00:00:00.000198901,34.09,3.97,45.14,4.65,23.04,3.29,-4.25,-4.73,2.05,-0.26
1970-01-01 00:00:00.000198902,29.17,-4.65,39.54,-5.28,18.81,-4.01,-3.82,-4.32,2.01,-0.12
1970-01-01 00:00:00.000198903,42.67,1.17,54.46,1.45,30.9,0.91,-3.15,-3.52,2.91,0.4
1970-01-01 00:00:00.000198904,52.88,1.83,65.93,2.45,39.81,1.2,-3.69,-4.01,1.79,-0.73
1970-01-01 00:00:00.000198905,60.46,0.26,73.17,0.21,47.73,0.29,0.28,-0.06,3.26,0.35
1970-01-01 00:00:00.000198906,68.13,-0.36,80.6,-0.74,55.65,0.03,1.21,0.92,3.8,0.87
1970-01-01 00:00:00.000198907,74.23,0.62,87.03,0.35,61.43,0.89,1.62,1.24,2.86,0.08
1970-01-01 00:00:00.000198908,71.31,-0.79,83.61,-1.53,59.0,-0.06,1.92,1.47,2.73,0.11
1970-01-01 00:00:00.000198909,64.08,-0.78,76.95,-0.86,51.19,-0.71,2.07,1.62,2.68,0.19
1970-01-01 00:00:00.000198910,54.34,0.23,67.51,0.71,41.16,-0.25,-0.17,-0.6,1.89,-0.27
1970-01-01 00:00:00.000198911,42.93,1.24,54.82,2.11,31.03,0.35,-0.65,-1.07,1.73,-0.5
1970-01-01 00:00:00.000198912,27.73,-4.95,38.89,-3.87,16.57,-6.03,-1.54,-1.97,1.34,-1.01
1970-01-01 00:00:00.000199001,36.5,6.38,47.16,6.67,25.83,6.08,-1.69,-2.17,2.79,0.48
1970-01-01 00:00:00.000199002,36.7,2.88,48.15,3.33,25.23,2.41,0.58,0.08,2.68,0.55
1970-01-01 00:00:00.000199003,44.74,3.24,56.12,3.11,33.37,3.38,0.39,0.02,2.71,0.2
1970-01-01 00:00:00.000199004,52.52,1.47,64.99,1.51,40.01,1.4,0.21,-0.11,2.49,-0.03
1970-01-01 00:00:00.000199005,58.86,-1.34,70.9,-2.06,46.83,-0.61,1.25,0.91,3.83,0.92
1970-01-01 00:00:00.000199006,70.23,1.74,83.25,1.91,57.22,1.6,-0.5,-0.79,2.5,-0.43
1970-01-01 00:00:00.000199007,73.26,-0.35,85.75,-0.93,60.76,0.22,-0.25,-0.63,2.94,0.16
1970-01-01 00:00:00.000199008,72.28,0.18,84.9,-0.24,59.63,0.57,-0.14,-0.59,2.65,0.03
1970-01-01 00:00:00.000199009,67.35,2.49,80.37,2.56,54.34,2.44,-0.8,-1.25,2.04,-0.45
1970-01-01 00:00:00.000199010,53.98,-0.13,67.23,0.43,40.71,-0.7,0.57,0.14,2.76,0.6
1970-01-01 00:00:00.000199011,44.92,3.23,56.89,4.18,32.97,2.29,0.25,-0.17,2.09,-0.14
1970-01-01 00:00:00.000199012,30.83,-1.85,41.86,-0.9,19.8,-2.8,0.49,0.06,2.69,0.34
1970-01-01 00:00:00.000199101,29.48,-0.64,39.25,-1.24,19.72,-0.03,0.78,0.3,2.37,0.06
1970-01-01 00:00:00.000199102,39.81,5.99,51.6,6.78,28.0,5.18,0.1,-0.4,1.64,-0.49
1970-01-01 00:00:00.000199103,43.32,1.82,54.73,1.72,31.93,1.94,0.74,0.37,3.33,0.82
1970-01-01 00:00:00.000199104,52.54,1.49,64.4,0.92,40.66,2.05,1.34,1.02,3.35,0.83
1970-01-01 00:00:00.000199105,61.97,1.77,73.54,0.58,50.4,2.96,1.76,1.42,3.72,0.81
1970-01-01 00:00:00.000199106,69.08,0.59,81.3,-0.04,56.84,1.22,1.53,1.24,2.84,-0.09
1970-01-01 00:00:00.000199107,73.89,0.28,86.63,-0.05,61.14,0.6,1.48,1.1,2.7,-0.08
